Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Gender,Segment,Addressline,Contact,Email,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
76,ORD-2020-0076,2/28/2020,3/3/2020,Same Day,CUST-2020-0076,Shakila Putra,Male,Home Office,Jalan HOS. Cokroaminoto No. 3,0894-969752,ynovitasari@yahoo.com,78585,Singkawang,Sulawesi Utara,Indonesia,South,APAC,PROD-2020-0076,Furniture,Bookcases,Bookcases - Earum,705.67,5,0.46,52.49,13.16,Medium,2020
77,ORD-2020-0077,4/5/2020,4/12/2020,First Class,CUST-2020-0077,Puti Salahudin,Male,Home Office,Gang Laswi No. 7,0891-132146,jtampubolon@hotmail.com,41986,Malang,Jawa Tengah,Indonesia,Central,EMEA,PROD-2020-0077,Office Supplies,Envelopes,Envelopes - Illum,459.11,3,0.19,85.68,39.96,High,2020
78,ORD-2016-0078,1/17/2016,1/20/2016,Second Class,CUST-2016-0078,Tania Hutapea,Male,Home Office,Gang Ronggowarsito No. 384,0820-385320,dariminsusanti@hotmail.com,30833,Bengkulu,Sulawesi Barat,Indonesia,West,US,PROD-2016-0078,Office Supplies,Envelopes,Envelopes - Iure,420.04,4,0.38,20.43,24.35,Low,2016
79,ORD-2020-0079,10/5/2020,10/13/2020,Standard Class,CUST-2020-0079,Cinthia Zulaika,Male,Consumer,Jl. Tubagus Ismail No. 7,0860-728437,kamalsinaga@yahoo.com,19380,Padangpanjang,Kalimantan Barat,Indonesia,Central,APAC,PROD-2020-0079,Furniture,Bookcases,Bookcases - Amet,945.87,3,0.38,71.76,10.4,Critical,2020
80,ORD-2019-0080,11/21/2019,11/24/2019,Second Class,CUST-2019-0080,Winda Lailasari,Female,Home Office,Jalan Antapani Lama No. 99,0839-624563,kairav78@cv.mil,52742,Ternate,Nusa Tenggara Barat,Indonesia,South,APAC,PROD-2019-0080,Office Supplies,Binders,Binders - Impedit,441.86,8,0.46,63.36,30.91,Critical,2019
81,ORD-2019-0081,8/9/2019,8/14/2019,First Class,CUST-2019-0081,"Praba Nababan, S.E.",Female,Consumer,Gang Dipatiukur No. 12,0851-280222,psinaga@ud.id,45499,Kota Administrasi Jakarta Selatan,Papua,Indonesia,West,LATAM,PROD-2019-0081,Furniture,Furnishings,Furnishings - Voluptate,846.04,4,0.22,99.06,8.54,Low,2019
82,ORD-2018-0082,4/2/2018,4/6/2018,Standard Class,CUST-2018-0082,Mulyanto Lazuardi,Male,Consumer,Jalan Surapati No. 8,0875-763984,uyainahlantar@yahoo.com,32727,Padangpanjang,Sulawesi Utara,Indonesia,Central,EMEA,PROD-2018-0082,Office Supplies,Art,Art - Quidem,730.11,3,0.12,55.65,13.88,Medium,2018
83,ORD-2016-0083,11/7/2016,11/10/2016,Same Day,CUST-2016-0083,"Rudi Pratama, S.H.",Female,Home Office,Gang Ciumbuleuit No. 1,0884-570711,karennasyiah@cv.my.id,39718,Banjarmasin,Sulawesi Tenggara,Indonesia,South,LATAM,PROD-2016-0083,Furniture,Furnishings,Furnishings - Delectus,77.6,8,0.32,13.14,31.61,Low,2016
84,ORD-2020-0084,7/18/2020,7/20/2020,Standard Class,CUST-2020-0084,Mutia Pratiwi,Female,Corporate,Gang Asia Afrika No. 40,0814-159653,gunawanslamet@pt.net,4622,Medan,Papua Barat,Indonesia,South,LATAM,PROD-2020-0084,Furniture,Chairs,Chairs - Occaecati,618.86,9,0.19,97.79,47.94,High,2020
85,ORD-2019-0085,12/4/2019,12/14/2019,Second Class,CUST-2019-0085,Keisha Hutapea,Female,Home Office,Jalan Jend. Sudirman No. 6,0870-625721,adiarjadamanik@pd.ponpes.id,33752,Depok,Jambi,Indonesia,East,APAC,PROD-2019-0085,Office Supplies,Binders,Binders - Aliquid,812.86,6,0.49,29.47,34.08,High,2019
86,ORD-2017-0086,11/11/2017,11/19/2017,Same Day,CUST-2017-0086,"Hari Susanti, S.Ked",Male,Corporate,Jl. Dipenogoro No. 0,0857-396635,prasastabakidin@yahoo.com,38302,Kediri,Maluku Utara,Indonesia,West,US,PROD-2017-0086,Office Supplies,Binders,Binders - Repellat,791.33,6,0.03,56.51,35.53,Low,2017
87,ORD-2018-0087,8/21/2018,8/31/2018,Second Class,CUST-2018-0087,"Ir. Reza Sinaga, S.H.",Female,Consumer,Jl. Tubagus Ismail No. 40,0884-795847,fpuspita@ud.go.id,66246,Tomohon,Sulawesi Utara,Indonesia,East,LATAM,PROD-2018-0087,Office Supplies,Envelopes,Envelopes - Excepturi,137.66,2,0.15,16.87,40.62,Medium,2018
88,ORD-2020-0088,11/25/2020,11/27/2020,Same Day,CUST-2020-0088,Eja Megantara,Female,Consumer,Gg. Veteran No. 8,0856-423869,qprasasta@ud.my.id,18304,Tangerang,Banten,Indonesia,East,EMEA,PROD-2020-0088,Office Supplies,Envelopes,Envelopes - Aut,200.09,3,0.08,22.82,40.47,High,2020
89,ORD-2018-0089,3/15/2018,3/25/2018,Second Class,CUST-2018-0089,"KH. Langgeng Winarsih, M.Pd",Female,Consumer,Jalan Rumah Sakit No. 03,0830-289630,kuswandarijayeng@pd.co.id,67854,Mataram,Sumatera Selatan,Indonesia,East,US,PROD-2018-0089,Furniture,Furnishings,Furnishings - Praesentium,370.66,4,0.48,39.06,38.86,Critical,2018
90,ORD-2017-0090,6/30/2017,7/9/2017,Second Class,CUST-2017-0090,Rangga Halimah,Female,Corporate,Gg. Raya Setiabudhi No. 09,0834-485709,anggabayarajata@ud.id,93785,Tual,Sumatera Barat,Indonesia,West,US,PROD-2017-0090,Office Supplies,Envelopes,Envelopes - Temporibus,507.88,7,0.48,67.14,41.06,Medium,2017
91,ORD-2018-0091,10/15/2018,10/16/2018,Same Day,CUST-2018-0091,Michelle Narpati,Female,Home Office,Jl. R.E Martadinata No. 28,0823-845957,hutagalunguli@pt.edu,12038,Medan,Bengkulu,Indonesia,Central,LATAM,PROD-2018-0091,Furniture,Tables,Tables - Sit,280.06,9,0.07,41.51,47.59,Medium,2018
92,ORD-2019-0092,9/5/2019,9/11/2019,First Class,CUST-2019-0092,"Warji Susanti, M.Kom.",Female,Consumer,Jl. Jayawijaya No. 6,0860-626392,nurainikunthara@pt.gov,18233,Manado,Kepulauan Riau,Indonesia,South,EMEA,PROD-2019-0092,Office Supplies,Binders,Binders - Nam,381.16,1,0.16,23.94,37.16,Low,2019
93,ORD-2017-0093,1/31/2017,2/3/2017,First Class,CUST-2017-0093,Latika Haryanti,Female,Corporate,Gg. Ciwastra No. 0,0899-971482,ywibowo@pt.net,65918,Kediri,Kalimantan Tengah,Indonesia,East,US,PROD-2017-0093,Office Supplies,Binders,Binders - Voluptate,906.8,1,0.13,204.12,29.7,Critical,2017
94,ORD-2016-0094,12/10/2016,12/15/2016,Second Class,CUST-2016-0094,Dr. Humaira Gunawan,Female,Consumer,Jalan Jend. Sudirman No. 03,0816-350021,thutagalung@perum.go.id,62185,Bengkulu,Sulawesi Selatan,Indonesia,West,US,PROD-2016-0094,Furniture,Chairs,Chairs - Eveniet,838.32,8,0.3,31.75,28.19,Medium,2016
95,ORD-2017-0095,11/22/2017,11/27/2017,Same Day,CUST-2017-0095,Ganep Suartini,Male,Home Office,Jalan KH Amin Jasuta No. 77,0855-352249,intan66@perum.net,31142,Tasikmalaya,Jawa Tengah,Indonesia,West,EMEA,PROD-2017-0095,Technology,Phones,Phones - Molestias,528.25,6,0.03,93.01,27.83,High,2017
96,ORD-2019-0096,5/3/2019,5/11/2019,First Class,CUST-2019-0096,Cici Iswahyudi,Female,Corporate,Gang Siliwangi No. 12,0842-883618,setyahassanah@pt.ponpes.id,99560,Padang Sidempuan,Papua Barat,Indonesia,Central,LATAM,PROD-2019-0096,Furniture,Bookcases,Bookcases - Blanditiis,248.71,2,0.39,35.47,19.96,High,2019
97,ORD-2018-0097,10/9/2018,10/18/2018,Standard Class,CUST-2018-0097,Sutan Kenzie Nurdiyanti,Male,Home Office,Jalan HOS. Cokroaminoto No. 44,0869-829168,budimarbun@yahoo.com,64715,Kota Administrasi Jakarta Barat,Sumatera Barat,Indonesia,West,EMEA,PROD-2018-0097,Furniture,Chairs,Chairs - Saepe,718.88,8,0.02,70.73,40.6,High,2018
98,ORD-2018-0098,8/28/2018,9/2/2018,Same Day,CUST-2018-0098,Jagapati Kurniawan,Female,Corporate,Jalan Suniaraja No. 96,0814-889882,bsitorus@hotmail.com,45937,Cirebon,Riau,Indonesia,East,LATAM,PROD-2018-0098,Office Supplies,Binders,Binders - Ipsum,867.14,6,0.14,186.31,24.66,Critical,2018
99,ORD-2019-0099,4/24/2019,5/1/2019,Standard Class,CUST-2019-0099,"Talia Usada, M.Kom.",Male,Corporate,Gang Pelajar Pejuang No. 51,0898-621691,wirdapudjiastuti@pd.my.id,16724,Kota Administrasi Jakarta Pusat,Jawa Tengah,Indonesia,South,LATAM,PROD-2019-0099,Furniture,Furnishings,Furnishings - Nisi,88.14,10,0.5,4.19,18.22,High,2019
100,ORD-2016-0100,11/2/2016,11/8/2016,Standard Class,CUST-2016-0100,Belinda Hassanah,Female,Corporate,Gang R.E Martadinata No. 589,0887-852524,prayogatira@cv.sch.id,56101,Jayapura,Sumatera Selatan,Indonesia,West,EMEA,PROD-2016-0100,Technology,Machines,Machines - Quas,358.03,1,0.36,63.68,32.67,Critical,2016
101,ORD-2018-0101,8/5/2018,8/6/2018,First Class,CUST-2018-0101,Ir. Gawati Hassanah,Female,Corporate,Gang Tebet Barat Dalam No. 8,0875-940010,asirwanda71@pd.edu,45738,Malang,Sulawesi Utara,Indonesia,East,APAC,PROD-2018-0101,Furniture,Furnishings,Furnishings - Consequatur,44.45,2,0.12,8.26,21.3,High,2018
102,ORD-2020-0102,6/19/2020,6/22/2020,Same Day,CUST-2020-0102,"Tami Hartati, S.Psi",Female,Corporate,Jalan Gardujati No. 512,0866-900152,indahmanullang@perum.id,22660,Palopo,Sulawesi Selatan,Indonesia,Central,EMEA,PROD-2020-0102,Technology,Copiers,Copiers - Molestias,404.05,5,0.12,27.86,38.11,Critical,2020
103,ORD-2020-0103,1/2/2020,1/9/2020,First Class,CUST-2020-0103,"Gabriella Putra, S.T.",Female,Corporate,Jl. Siliwangi No. 37,0867-324993,umi78@perum.sch.id,55792,Singkawang,DKI Jakarta,Indonesia,South,US,PROD-2020-0103,Furniture,Chairs,Chairs - Veniam,144.37,2,0.23,30.53,25.03,High,2020
104,ORD-2018-0104,2/22/2018,2/28/2018,First Class,CUST-2018-0104,Devi Permadi,Female,Corporate,Jl. Soekarno Hatta No. 2,0830-846385,iriyanti@hotmail.com,62782,Pasuruan,Lampung,Indonesia,East,LATAM,PROD-2018-0104,Technology,Accessories,Accessories - Deserunt,130.15,4,0.4,8.53,27.23,Low,2018
105,ORD-2020-0105,3/13/2020,3/23/2020,Standard Class,CUST-2020-0105,Zaenab Hartati,Female,Home Office,Jalan Rajiman No. 368,0826-741674,alestari@hotmail.com,72190,Kupang,Banten,Indonesia,Central,APAC,PROD-2020-0105,Office Supplies,Envelopes,Envelopes - Harum,999.6,8,0.26,179.22,42.05,High,2020
106,ORD-2017-0106,3/29/2017,4/4/2017,First Class,CUST-2017-0106,T. Cawisadi Haryanti,Female,Corporate,Jl. Pasteur No. 5,0897-642491,npalastri@pt.org,45171,Gorontalo,Nusa Tenggara Timur,Indonesia,South,EMEA,PROD-2017-0106,Technology,Accessories,Accessories - Voluptatum,770.1,3,0.22,166.8,7.49,High,2017
107,ORD-2020-0107,8/25/2020,8/28/2020,Standard Class,CUST-2020-0107,"Ikhsan Marbun, M.Ak",Male,Consumer,Jl. Cikutra Barat No. 5,0851-843788,marsudisiregar@yahoo.com,81260,Sungai Penuh,Jawa Barat,Indonesia,East,LATAM,PROD-2020-0107,Technology,Copiers,Copiers - Voluptates,847.47,5,0.1,220.49,17.35,Low,2020
108,ORD-2020-0108,12/2/2020,12/11/2020,First Class,CUST-2020-0108,Drajat Maulana,Male,Home Office,Gg. Rajiman No. 946,0884-261684,ohutagalung@gmail.com,84577,Sawahlunto,Aceh,Indonesia,East,LATAM,PROD-2020-0108,Technology,Phones,Phones - Consectetur,826.98,1,0.04,227.96,39.7,Low,2020
109,ORD-2017-0109,10/11/2017,10/21/2017,Same Day,CUST-2017-0109,Siska Widiastuti,Male,Corporate,Gg. Lembong No. 37,0890-672079,kasim58@hotmail.com,97500,Sorong,Sulawesi Tenggara,Indonesia,South,LATAM,PROD-2017-0109,Office Supplies,Paper,Paper - Ad,806.64,7,0.15,46.79,7.7,Critical,2017
110,ORD-2019-0110,2/18/2019,2/26/2019,Same Day,CUST-2019-0110,"R. Maida Hasanah, S.Ked",Male,Corporate,Jl. Suryakencana No. 24,0887-250647,jais15@pt.biz.id,61103,Batu,Jawa Barat,Indonesia,South,LATAM,PROD-2019-0110,Technology,Copiers,Copiers - Rerum,975.62,3,0.38,108.12,9.78,Medium,2019
111,ORD-2019-0111,3/29/2019,3/31/2019,Standard Class,CUST-2019-0111,Ir. Ibun Anggriawan,Female,Consumer,Jalan W.R. Supratman No. 2,0828-201514,pradanapranata@gmail.com,15542,Tomohon,Jawa Barat,Indonesia,Central,LATAM,PROD-2019-0111,Office Supplies,Envelopes,Envelopes - Temporibus,255.79,3,0.41,42.78,37.45,Medium,2019
112,ORD-2017-0112,9/20/2017,9/28/2017,Same Day,CUST-2017-0112,Bagiya Nuraini,Female,Corporate,Gg. Sentot Alibasa No. 3,0873-124302,rsusanti@cv.int,56523,Sukabumi,DKI Jakarta,Indonesia,Central,US,PROD-2017-0112,Technology,Machines,Machines - Expedita,967.02,4,0.29,42.68,17.66,Critical,2017
113,ORD-2018-0113,8/3/2018,8/12/2018,First Class,CUST-2018-0113,Ir. Tantri Sudiati,Male,Corporate,Gg. Laswi No. 9,0827-377319,psihombing@cv.go.id,37918,Mataram,Maluku Utara,Indonesia,South,US,PROD-2018-0113,Office Supplies,Binders,Binders - Delectus,406.58,10,0.28,41.17,17.99,Critical,2018
114,ORD-2020-0114,5/30/2020,6/7/2020,Standard Class,CUST-2020-0114,"Ir. Lili Utama, M.Pd",Male,Consumer,Jalan Asia Afrika No. 1,0822-513037,irfan00@perum.mil.id,18892,Bau-Bau,Maluku,Indonesia,South,LATAM,PROD-2020-0114,Technology,Copiers,Copiers - Beatae,757.42,4,0.3,79.71,6.81,High,2020
115,ORD-2017-0115,7/18/2017,7/24/2017,Same Day,CUST-2017-0115,Respati Mangunsong,Female,Consumer,Jalan Rajawali Timur No. 6,0887-640546,prasastacawuk@pt.biz.id,10202,Malang,Sumatera Utara,Indonesia,East,LATAM,PROD-2017-0115,Technology,Copiers,Copiers - Quas,170.88,10,0.37,13.44,20.14,Critical,2017
116,ORD-2020-0116,10/31/2020,11/5/2020,Same Day,CUST-2020-0116,"Tgk. Eli Wahyudin, S.E.I",Male,Corporate,Jl. Rumah Sakit No. 48,0852-806537,keisha17@perum.sch.id,52419,Kediri,Sumatera Selatan,Indonesia,Central,US,PROD-2020-0116,Technology,Copiers,Copiers - A,798.79,1,0.3,65.08,34.5,Medium,2020
117,ORD-2016-0117,1/18/2016,1/28/2016,Same Day,CUST-2016-0117,"Cut Hesti Gunawan, M.Kom.",Male,Home Office,Jalan Jend. Sudirman No. 863,0890-856215,rafisimanjuntak@yahoo.com,95180,Jayapura,Sumatera Utara,Indonesia,West,EMEA,PROD-2016-0117,Technology,Accessories,Accessories - Aperiam,41.25,2,0.1,5.95,23.85,Critical,2016
118,ORD-2017-0118,6/5/2017,6/12/2017,Same Day,CUST-2017-0118,Tomi Hastuti,Male,Home Office,Gang Dipatiukur No. 7,0827-643878,himawan49@perum.desa.id,38320,Bandar Lampung,Kalimantan Timur,Indonesia,East,LATAM,PROD-2017-0118,Technology,Machines,Machines - Quis,530.22,6,0.48,45.47,28.99,Low,2017
119,ORD-2018-0119,5/15/2018,5/25/2018,Same Day,CUST-2018-0119,"Salman Anggriawan, S.Psi",Male,Consumer,Gang Dr. Djunjunan No. 836,0845-685196,megantarakurnia@gmail.com,38657,Sawahlunto,Gorontalo,Indonesia,South,EMEA,PROD-2018-0119,Office Supplies,Art,Art - Quae,707.85,8,0.16,81.58,47.02,Low,2018
120,ORD-2018-0120,2/21/2018,2/23/2018,Same Day,CUST-2018-0120,"Reza Wijaya, S.Pt",Female,Corporate,Jalan Moch. Toha No. 45,0828-404561,makara74@gmail.com,32912,Cimahi,Sulawesi Tengah,Indonesia,Central,LATAM,PROD-2018-0120,Technology,Phones,Phones - Omnis,352.9,8,0.33,56,14.63,Low,2018
121,ORD-2020-0121,5/1/2020,5/6/2020,Second Class,CUST-2020-0121,Devi Nasyiah,Male,Home Office,Gg. Rajawali Timur No. 41,0885-350905,yuliasihombing@cv.edu,35680,Kota Administrasi Jakarta Selatan,Kalimantan Barat,Indonesia,East,APAC,PROD-2020-0121,Technology,Accessories,Accessories - Aliquam,641.57,1,0.05,80.8,26.26,Medium,2020
122,ORD-2016-0122,6/6/2016,6/15/2016,Second Class,CUST-2016-0122,"Dr. Puti Pudjiastuti, S.H.",Female,Home Office,Jalan HOS. Cokroaminoto No. 003,0870-600641,ramawahyudin@perum.ac.id,1372,Magelang,Jambi,Indonesia,East,LATAM,PROD-2016-0122,Office Supplies,Art,Art - Animi,649.44,2,0.33,47.02,38.24,High,2016
123,ORD-2017-0123,6/29/2017,7/6/2017,Second Class,CUST-2017-0123,Cawisadi Pertiwi,Male,Corporate,Gang Astana Anyar No. 62,0873-295361,hardisaefullah@yahoo.com,20999,Sukabumi,Lampung,Indonesia,South,APAC,PROD-2017-0123,Furniture,Bookcases,Bookcases - Praesentium,572.28,2,0.46,41.34,25.45,Critical,2017
124,ORD-2017-0124,6/10/2017,6/19/2017,Same Day,CUST-2017-0124,drg. Aswani Irawan,Female,Consumer,Jalan Veteran No. 838,0824-446747,etamba@ud.go.id,20593,Kota Administrasi Jakarta Utara,Bengkulu,Indonesia,East,US,PROD-2017-0124,Technology,Copiers,Copiers - Optio,721.41,1,0.37,112.57,30.55,Medium,2017
125,ORD-2017-0125,7/25/2017,8/4/2017,Same Day,CUST-2017-0125,Vivi Padmasari,Female,Home Office,Jl. Pacuan Kuda No. 3,0851-190951,prasetyakasiyah@yahoo.com,22395,Semarang,Bali,Indonesia,West,APAC,PROD-2017-0125,Furniture,Tables,Tables - Voluptatibus,482.68,4,0,70.42,25.1,Low,2017
126,ORD-2018-0126,9/30/2018,10/5/2018,First Class,CUST-2018-0126,Qori Pratiwi,Female,Home Office,Gg. R.E Martadinata No. 27,0856-826420,hakimjaka@pt.com,93252,Banjarmasin,Bali,Indonesia,East,APAC,PROD-2018-0126,Technology,Phones,Phones - Dignissimos,470.74,3,0.2,66.14,45.28,Low,2018
127,ORD-2016-0127,8/15/2016,8/20/2016,Standard Class,CUST-2016-0127,"Dinda Kusumo, M.TI.",Male,Consumer,Gg. Kapten Muslihat No. 91,0827-601410,mariadi22@hotmail.com,75289,Jayapura,Kalimantan Barat,Indonesia,East,US,PROD-2016-0127,Technology,Copiers,Copiers - Minus,421.69,9,0.46,54.5,41.09,Medium,2016
128,ORD-2017-0128,4/30/2017,5/10/2017,First Class,CUST-2017-0128,"Shakila Sihombing, S.E.I",Female,Home Office,Gg. Ahmad Yani No. 295,0856-181896,mandasarieko@pt.co.id,15704,Kota Administrasi Jakarta Barat,DI Yogyakarta,Indonesia,Central,APAC,PROD-2017-0128,Technology,Accessories,Accessories - Laudantium,576.97,3,0.08,139.93,24.88,Medium,2017
129,ORD-2020-0129,4/9/2020,4/17/2020,First Class,CUST-2020-0129,"R. Najib Adriansyah, S.Gz",Female,Consumer,Gang Jend. A. Yani No. 76,0868-238353,ejanuar@hotmail.com,27104,Lubuklinggau,Kepulauan Bangka Belitung,Indonesia,West,US,PROD-2020-0129,Technology,Phones,Phones - Corporis,563.21,5,0.36,53.7,41.74,Medium,2020
130,ORD-2020-0130,1/29/2020,1/31/2020,First Class,CUST-2020-0130,Ella Waluyo,Female,Corporate,Jl. Sadang Serang No. 9,0899-166857,astutisilvia@gmail.com,20153,Padang Sidempuan,Kepulauan Bangka Belitung,Indonesia,Central,APAC,PROD-2020-0130,Office Supplies,Binders,Binders - Ut,294.22,3,0.38,44.05,49.02,Critical,2020
131,ORD-2018-0131,4/20/2018,4/27/2018,Same Day,CUST-2018-0131,Gilda Kuswoyo,Female,Corporate,Gang Jakarta No. 506,0820-815894,tina97@pt.gov,17146,Pasuruan,Kepulauan Bangka Belitung,Indonesia,East,LATAM,PROD-2018-0131,Furniture,Tables,Tables - Consectetur,992.92,7,0.26,170.44,15.02,High,2018
132,ORD-2016-0132,9/6/2016,9/11/2016,Same Day,CUST-2016-0132,dr. Cengkal Uwais,Female,Home Office,Jalan Cihampelas No. 477,0858-963355,kawayapratiwi@gmail.com,11586,Purwokerto,Bengkulu,Indonesia,East,EMEA,PROD-2016-0132,Office Supplies,Art,Art - Molestias,163.57,4,0.47,20.05,10.08,Critical,2016
133,ORD-2020-0133,11/13/2020,11/14/2020,Second Class,CUST-2020-0133,dr. Kawaca Kusmawati,Male,Consumer,Gang Ciwastra No. 08,0822-722795,hassanahganjaran@cv.org,16329,Lubuklinggau,DI Yogyakarta,Indonesia,Central,US,PROD-2020-0133,Technology,Phones,Phones - Commodi,252.29,1,0.2,21.92,14.78,High,2020
134,ORD-2017-0134,5/31/2017,6/9/2017,Standard Class,CUST-2017-0134,dr. Kusuma Simbolon,Male,Home Office,Jalan Wonoayu No. 8,0883-434394,agustinaeja@gmail.com,19148,Padang Sidempuan,Kepulauan Bangka Belitung,Indonesia,South,EMEA,PROD-2017-0134,Office Supplies,Paper,Paper - Molestiae,985.84,9,0.11,109.78,7.74,Medium,2017
135,ORD-2019-0135,9/12/2019,9/21/2019,Same Day,CUST-2019-0135,Queen Sudiati,Male,Corporate,Jl. Pelajar Pejuang No. 29,0892-803953,widodomujur@hotmail.com,7450,Langsa,Maluku,Indonesia,West,LATAM,PROD-2019-0135,Technology,Machines,Machines - Hic,414.18,5,0.19,80.05,26.31,Medium,2019
136,ORD-2018-0136,11/24/2018,11/27/2018,Same Day,CUST-2018-0136,Zamira Januar,Male,Home Office,Gg. Cempaka No. 46,0862-536740,tasdikprabowo@pd.or.id,14862,Cirebon,Kalimantan Selatan,Indonesia,East,US,PROD-2018-0136,Furniture,Bookcases,Bookcases - Eligendi,211.3,2,0.46,29.87,9.16,Medium,2018
137,ORD-2016-0137,11/21/2016,11/26/2016,Same Day,CUST-2016-0137,Drajat Firmansyah,Male,Consumer,Gg. Kiaracondong No. 57,0834-943737,zulaikaaswani@gmail.com,79727,Malang,Jawa Timur,Indonesia,East,US,PROD-2016-0137,Furniture,Bookcases,Bookcases - Facilis,310.16,1,0.11,26.92,38.37,Critical,2016
138,ORD-2017-0138,10/18/2017,10/28/2017,Second Class,CUST-2017-0138,"Puti Intan Dabukke, S.Sos",Female,Consumer,Jl. Merdeka No. 3,0880-437237,shania68@pt.edu,90349,Tasikmalaya,Kepulauan Riau,Indonesia,South,US,PROD-2017-0138,Office Supplies,Art,Art - Nisi,315.34,6,0.26,40.68,9.44,Critical,2017
139,ORD-2018-0139,12/14/2018,12/18/2018,Standard Class,CUST-2018-0139,Zulaikha Tampubolon,Female,Corporate,Jalan Rawamangun No. 89,0815-689849,ardiantocalista@hotmail.com,89944,Pariaman,DI Yogyakarta,Indonesia,East,EMEA,PROD-2018-0139,Furniture,Bookcases,Bookcases - Labore,557.78,10,0.29,61.14,11.86,Low,2018
140,ORD-2017-0140,4/18/2017,4/25/2017,Second Class,CUST-2017-0140,"Gamani Saefullah, S.T.",Female,Home Office,Jl. M.T Haryono No. 096,0893-818113,aslijanyolanda@yahoo.com,46660,Makassar,Kalimantan Timur,Indonesia,South,LATAM,PROD-2017-0140,Office Supplies,Envelopes,Envelopes - Vitae,466.22,6,0.08,98.69,26.97,High,2017
141,ORD-2020-0141,7/26/2020,7/27/2020,First Class,CUST-2020-0141,"Purwanto Kusmawati, S.I.Kom",Male,Consumer,Jl. PHH. Mustofa No. 724,0862-244170,shakila13@cv.co.id,49471,Banjarbaru,DI Yogyakarta,Indonesia,East,APAC,PROD-2020-0141,Technology,Accessories,Accessories - Optio,19.05,9,0.23,0.96,33.7,Critical,2020
142,ORD-2019-0142,12/12/2019,12/13/2019,First Class,CUST-2019-0142,Jais Lazuardi,Female,Consumer,Gang Cikapayang No. 235,0812-655134,umegantara@hotmail.com,17525,Ambon,Sulawesi Tengah,Indonesia,South,LATAM,PROD-2019-0142,Furniture,Furnishings,Furnishings - Harum,808.11,3,0.05,56.87,11.7,Medium,2019
143,ORD-2020-0143,3/22/2020,3/31/2020,Standard Class,CUST-2020-0143,"KH. Cawisadi Permata, S.E.",Female,Corporate,Jl. Kendalsari No. 66,0860-182857,awinarno@gmail.com,50583,Tangerang,Aceh,Indonesia,South,US,PROD-2020-0143,Office Supplies,Paper,Paper - Sunt,990.33,4,0.15,216.35,8.63,High,2020
144,ORD-2016-0144,10/11/2016,10/18/2016,Same Day,CUST-2016-0144,Darmanto Situmorang,Female,Home Office,Jl. Sukajadi No. 9,0870-158840,cagergunawan@yahoo.com,78985,Tangerang Selatan,Jawa Barat,Indonesia,Central,EMEA,PROD-2016-0144,Furniture,Furnishings,Furnishings - Laboriosam,846.88,6,0.28,161.27,9.29,High,2016
145,ORD-2017-0145,12/17/2017,12/21/2017,Same Day,CUST-2017-0145,Kani Nainggolan,Female,Consumer,Jalan Moch. Ramdan No. 230,0819-817675,utamasamiah@pd.ac.id,90100,Padangpanjang,Sulawesi Tengah,Indonesia,South,APAC,PROD-2017-0145,Furniture,Bookcases,Bookcases - Modi,25.5,4,0.29,4.31,37.07,Critical,2017
146,ORD-2016-0146,2/17/2016,2/22/2016,Second Class,CUST-2016-0146,T. Jasmani Mangunsong,Male,Home Office,Gg. Veteran No. 1,0859-809922,raihanjailani@hotmail.com,41173,Kota Administrasi Jakarta Selatan,Sumatera Utara,Indonesia,South,US,PROD-2016-0146,Technology,Accessories,Accessories - Eligendi,792.59,2,0.25,174.52,7.42,Critical,2016
147,ORD-2017-0147,5/20/2017,5/22/2017,Standard Class,CUST-2017-0147,"Laila Sihombing, S.E.",Female,Corporate,Jalan Ronggowarsito No. 30,0813-764926,kusumokarimah@cv.int,37447,Bengkulu,Kalimantan Barat,Indonesia,South,US,PROD-2017-0147,Office Supplies,Paper,Paper - Animi,362.25,7,0.22,62.14,34.73,High,2017
148,ORD-2020-0148,11/26/2020,12/1/2020,Second Class,CUST-2020-0148,Karen Wastuti,Male,Consumer,Jalan Dipenogoro No. 022,0844-261712,taufik94@hotmail.com,55216,Palu,Kepulauan Riau,Indonesia,West,EMEA,PROD-2020-0148,Technology,Machines,Machines - Molestiae,323.51,2,0.05,87.82,25.01,Low,2020
149,ORD-2016-0149,9/24/2016,9/27/2016,First Class,CUST-2016-0149,"Dr. Wirda Andriani, S.E.",Male,Corporate,Jl. Jamika No. 697,0867-684041,olivawibowo@yahoo.com,27716,Banjar,DI Yogyakarta,Indonesia,West,APAC,PROD-2016-0149,Furniture,Chairs,Chairs - Facilis,360.38,2,0.3,62.09,43.87,High,2016
150,ORD-2018-0150,9/12/2018,9/19/2018,Same Day,CUST-2018-0150,Amalia Wastuti,Male,Home Office,Jalan Bangka Raya No. 3,0881-354533,tari62@hotmail.com,2877,Batu,Sumatera Barat,Indonesia,East,US,PROD-2018-0150,Furniture,Tables,Tables - Iste,276.23,5,0.25,13.64,24.56,Critical,2018
